onset	duration	nwb_table	spatial_frequency	temporal_frequency	direction
21437.0	60.0	epochs	0.04	2.0	315.0
21527.0	60.0	epochs	0.04	1.0	0.0
21618.0	60.0	epochs	0.04	1.0	180.0
21708.0	60.0	epochs	0.04	1.0	90.0
21799.0	60.0	epochs	0.04	2.0	225.0
21889.0	60.0	epochs	0.04	1.0	135.0
21980.0	60.0	epochs	0.04	2.0	90.0
22070.0	60.0	epochs	0.04	1.0	45.0
22161.0	60.0	epochs	0.04	1.0	315.0
22251.0	60.0	epochs	0.04	2.0	135.0
22342.0	60.0	epochs	0.04	2.0	90.0
22432.0	60.0	epochs	0.04	1.0	315.0
22523.0	60.0	epochs	0.04	1.0	45.0
22613.0	60.0	epochs			
22704.0	60.0	epochs	0.04	2.0	45.0
22795.0	59.0	epochs	0.04	2.0	180.0
22885.0	60.0	epochs	0.04	1.0	45.0
22976.0	59.0	epochs	0.04	1.0	270.0
23066.0	60.0	epochs			
23157.0	59.0	epochs	0.04	1.0	180.0
23247.0	60.0	epochs	0.04	2.0	45.0
23338.0	59.0	epochs	0.04	1.0	315.0
23428.0	60.0	epochs	0.04	2.0	180.0
23519.0	59.0	epochs			
23609.0	60.0	epochs	0.04	2.0	0.0
23700.0	60.0	epochs	0.04	2.0	45.0
23790.0	60.0	epochs	0.04	1.0	135.0
23881.0	60.0	epochs	0.04	2.0	90.0
23971.0	60.0	epochs	0.04	1.0	45.0
24062.0	60.0	epochs	0.04	2.0	135.0
24152.0	60.0	epochs	0.04	1.0	90.0
24243.0	60.0	epochs	0.04	2.0	225.0
24333.0	60.0	epochs	0.04	1.0	270.0
24424.0	60.0	epochs	0.04	1.0	90.0
24514.0	60.0	epochs	0.04	1.0	315.0
24605.0	60.0	epochs	0.04	2.0	225.0
24695.0	60.0	epochs	0.04	2.0	135.0
24786.0	60.0	epochs	0.04	2.0	135.0
24876.0	60.0	epochs	0.04	2.0	45.0
24967.0	60.0	epochs	0.04	1.0	270.0
25057.0	60.0	epochs	0.04	2.0	270.0
25148.0	60.0	epochs	0.04	1.0	90.0
25238.0	60.0	epochs	0.04	1.0	45.0
25329.0	60.0	epochs	0.04	2.0	45.0
25420.0	59.0	epochs	0.04	1.0	90.0
25510.0	60.0	epochs	0.04	1.0	135.0
25601.0	59.0	epochs	0.04	1.0	0.0
25691.0	60.0	epochs			
25782.0	59.0	epochs	0.04	2.0	90.0
25872.0	60.0	epochs	0.04	1.0	180.0
25963.0	59.0	epochs	0.04	1.0	315.0
26053.0	60.0	epochs	0.04	1.0	90.0
26144.0	60.0	epochs	0.04	1.0	90.0
26234.0	60.0	epochs	0.04	1.0	135.0
26325.0	60.0	epochs	0.04	1.0	135.0
26415.0	60.0	epochs	0.04	2.0	180.0
26506.0	60.0	epochs	0.04	2.0	90.0
26596.0	60.0	epochs			
26687.0	60.0	epochs	0.04	1.0	0.0
26777.0	60.0	epochs	0.04	2.0	90.0
26868.0	60.0	epochs	0.04	1.0	0.0
